timestamp,lat,lon,planned_lat,planned_lon,distance_from_route,bearing_diff,speed,speed_variance,acceleration,time_gap,silent_duration,stationary_duration,signal_drop_flag,route_adherence_ratio,hour_of_day
2025-08-26 22:10:32.919026,40.712601501500465,-74.0056534497597,40.71091788995743,-74.01037920603052,440.11523775308075,0,35.69933611031272,0.4523945594775246,-0.4502777300057685,30,0,0,0,0.0,22
2025-08-26 22:11:02.919027,40.71462432843435,-74.01241543948076,40.70815012006961,-74.00742771611914,833.6594549138504,0,20.423458771675314,0.6220276921852906,-0.5091959112879135,30,0,0,0,0.0,22
2025-08-26 22:11:32.919028,40.71689307018369,-74.00230928793228,40.709475008160304,-74.00982395259737,1039.9670544437167,0,29.61092709063147,0.12917108365385188,0.30624894396520524,30,0,0,0,0.0,22
2025-08-26 22:12:02.919029,40.71102607125957,-74.00770007422521,40.71664609630372,-74.00408319841009,695.3066703477525,0,26.500227719209644,0.15777073499952277,-0.10368997904739423,30,0,0,0,0.0,22
2025-08-26 22:12:32.919030,40.71060067078051,-74.00249264268804,40.71007163910408,-74.0061022039651,309.8761358979489,0,14.715344888200985,0.5623073969239413,-0.3928294277002886,30,0,0,0,0.0,22
2025-08-26 22:13:02.919031,40.70809114789801,-74.01539234294631,40.71484885428658,-74.0056732981984,1111.6176037260298,0,37.417916132438975,0.19918336105042966,0.756752374807933,30,0,0,0,0.0,22
2025-08-26 22:13:32.919031,40.7040560038827,-74.00782436647542,40.71115800843405,-74.00920302333104,798.2113462111107,0,25.997264361604056,0.7759089133986058,-0.380688392361164,30,0,0,0,0.0,22
2025-08-26 22:14:02.919032,40.71871601499257,-74.00777507208966,40.715423697566024,-74.00977863499334,403.15546379904316,0,54.337471829420835,0.6437177901132959,0.9446735822605593,30,0,0,0,0.0,22
2025-08-26 22:14:32.919033,40.719182883817616,-74.0138067971841,40.71131289130473,-74.00369721439682,1221.39034981203,0,17.032595630476774,0.66817756272511,-1.2434958732981352,30,0,0,0,0.0,22
2025-08-26 22:15:02.919034,40.707338044690516,-74.0060912684383,40.716717608168885,-74.00261250716629,1083.3913545747055,0,48.96255995778843,0.17896236686240496,1.064332144243722,30,0,0,0,0.0,22
2025-08-26 22:15:32.919035,40.707532295151296,-74.01284570670161,40.71722926366839,-74.00947167905738,1115.1246690643434,0,18.99166118661682,0.05112055721216424,-0.9990299590390536,30,0,0,0,0.0,22
2025-08-26 22:16:02.919036,40.72089546312038,-74.00497269863348,40.711907132466706,-74.00221916290309,1026.0454647777894,0,54.24489239808276,0.12970278780883082,1.175107707048865,30,0,0,0,0.0,22
2025-08-26 22:16:32.919037,40.712361582053774,-74.00574579116048,40.71197896345262,-74.00938710164598,309.84378786026264,0,31.705284998615614,0.47376124433837496,-0.751320246648905,30,0,0,0,0.0,22
2025-08-26 22:17:02.919038,40.71850770700517,-74.00017960752623,40.70866591508076,-74.00838206417028,1294.433274028146,0,27.631257181167204,0.19435956602970872,-0.13580092724828036,30,0,0,0,0.0,22
2025-08-26 22:17:32.919039,40.72230080030709,-74.00569016558957,40.71593933366025,-74.01054410272016,817.1307711806651,0,20.911480629928416,0.07194480438248829,-0.2239925517079596,30,0,0,0,0.0,22
2025-08-26 22:18:02.919040,40.70915323695232,-74.00970047118402,40.70849128668464,-74.00846076431742,127.81561295643397,0,50.01681723012612,0.5720310217977566,0.9701778866732569,30,0,0,0,0.0,22
2025-08-26 22:18:32.919041,40.721330314904115,-74.00120464579246,40.71071798158359,-74.0105676920264,1419.5778692880579,0,51.05670783685312,0.1489627722157547,0.0346630202242333,30,0,0,0,0.0,22
2025-08-26 22:19:02.919042,40.708884849052595,-74.00522172365986,40.71005887246913,-74.00365692152062,185.5759760837676,0,47.489533689768805,0.5954432137509346,-0.11890580490281052,30,0,0,0,0.0,22
2025-08-26 22:19:32.919043,40.70840898381143,-74.00002038782355,40.70879428575649,-74.00479783145371,404.9625234306728,0,14.72002947806545,0.6398625396057974,-1.0923168070567786,30,0,0,0,0.0,22
2025-08-26 22:20:02.919044,40.717013879307935,-74.00398464932992,40.71672567177573,-74.00482081336345,77.41598969588459,0,33.782740805063405,0.659185263809498,0.6354237108999319,30,0,0,0,0.0,22
2025-08-26 22:20:32.919045,40.71132796104714,-73.99831388514342,40.70996220657814,-74.0060391187667,668.6136827180891,0,26.419016957464333,0.2776552775721438,-0.24545746158663573,30,0,0,0,0.0,22
2025-08-26 22:21:02.919046,40.7042578655538,-74.0147431736181,40.7133998513497,-74.00184342103378,1488.4925559425656,0,53.08089009679444,0.5699564275430125,0.888729104644337,30,0,0,0,0.0,22
2025-08-26 22:21:32.919048,40.703719248156965,-73.99969765199204,40.709753709342834,-74.0034443036553,741.6070823115289,0,42.32284242510711,0.8248512016012873,-0.3586015890562443,30,0,0,0,0.0,22
2025-08-26 22:22:02.919049,40.71154102901529,-73.9988496574183,40.70789404417058,-74.00138025424286,458.20123614863473,0,29.08915235656279,0.23495249805779217,-0.4411230022848108,30,0,0,0,0.0,22
2025-08-26 22:22:32.919050,40.706130039201255,-74.00357536918852,40.71221830594621,-74.00641331049623,718.0028225405416,0,24.052661641133064,0.8388037648152158,-0.1678830238476575,30,0,0,0,0.0,22
2025-08-26 22:23:02.919051,40.70675866257,-74.01205574621709,40.71488544881954,-74.00215230366997,1230.1923504241113,0,23.94139725382262,0.8027861847154797,-0.0037088129103481767,30,0,0,0,0.0,22
2025-08-26 22:23:32.919052,40.71694978597992,-74.01522800283266,40.711793144954214,-74.0062415434408,949.9660244432806,0,38.810577592588054,0.6134766087797356,0.4956393446255145,30,0,0,0,0.0,22
2025-08-26 22:24:02.919053,40.71916864917708,-74.00592522921085,40.712620815970446,-74.00888674467872,769.6806170222104,0,27.397434636429413,0.18644040347971735,-0.38043809853862137,30,0,0,0,0.0,22
2025-08-26 22:24:32.919054,40.70637537768468,-73.99865397697006,40.707822520326,-74.0087531188281,866.3491667539967,0,51.631490422345756,0.08451387767909146,0.8078018595305447,30,0,0,0,0.0,22
2025-08-26 22:25:02.919055,40.70322858986787,-74.0034646446923,40.713913595018894,-74.00883291162674,1271.366505212365,0,17.853599049877786,0.8032705141971753,-1.125929712415599,30,0,0,0,0.0,22
2025-08-26 22:25:32.919056,40.713231159034954,-74.00553177667295,40.70967892037006,-74.00579067828131,395.5932474496632,0,37.52666969809502,0.5805712194443177,0.6557690216072412,30,0,0,0,0.0,22
2025-08-26 22:26:02.919057,40.718040355156816,-74.01405516112877,40.70869067921474,-74.00298348555481,1397.0098678850716,0,29.851583030017427,0.8616788740404376,-0.2558362222692531,30,0,0,0,0.0,22
2025-08-26 22:26:32.919058,40.71285049891493,-74.00147976482967,40.709771976301525,-74.00434097358094,418.7348762542819,0,40.22643788859211,0.6084983307969101,0.34582849528582277,30,0,0,0,0.0,22
2025-08-26 22:27:02.919059,40.72172215413639,-74.01333530046647,40.71287009304114,-74.00986002032218,1026.9571086516933,0,46.80325723063435,0.6328611594512448,0.21922731140140808,30,0,0,0,0.0,22
2025-08-26 22:27:32.919060,40.70798353465141,-74.00912347502424,40.71229204927289,-74.0076407874848,495.11670022560025,0,52.27885630622545,0.5207314141706417,0.18251996918636995,30,0,0,0,0.0,22
2025-08-26 22:28:02.919061,40.72170751803604,-74.00772486345882,40.7110343662681,-74.0081454841021,1187.3296565733062,0,51.01944136867287,0.22068258974250932,-0.04198049791841925,30,0,0,0,0.0,22
2025-08-26 22:28:32.919062,40.71457695210549,-74.01000597801452,40.712459095754866,-74.0091304044977,246.78686868449742,0,27.195220809595565,0.5820073660530161,-0.7941406853025769,30,0,0,0,0.0,22
2025-08-26 22:29:02.919063,40.71364575307497,-74.00951704840594,40.70795459112603,-74.0011822101475,945.5179651785462,0,3.7147776523242277,0.31351387244330275,-0.7826814385757113,30,0,0,0,0.0,22
2025-08-26 22:29:32.919064,40.70537615532241,-74.006584753099,40.715422471818684,-74.0107838917672,1171.828113878872,0,31.739154873203617,0.3495490642021394,0.9341459073626464,30,0,0,0,0.0,22
2025-08-26 22:30:02.919065,40.711947476222946,-73.99804004944566,40.71045543786751,-74.010066924583,1027.190203632096,0,34.199597829993095,0.2101489117145554,0.08201476522631594,30,0,0,0,0.0,22
2025-08-26 22:30:32.919067,40.71568997600109,-74.01067175025119,40.714644782835734,-74.00180843702559,755.9999806715997,0,38.1027416569413,0.08089355585574143,0.13010479423160676,30,0,0,0,0.0,22
2025-08-26 22:31:02.919068,40.70538289079909,-73.99986066644493,40.71577320822207,-74.00198028136454,1169.0821874153787,0,48.80675239587724,0.17554528422783588,0.3568003579645314,30,0,0,0,0.0,22
2025-08-26 22:31:32.919069,40.7124170166202,-74.00931986422718,40.71277107270529,-74.00751353370607,157.25399178079172,0,37.23016523788075,0.0446381123742684,-0.3858862385998831,30,0,0,0,0.0,22
2025-08-26 22:32:02.919070,40.716921569962025,-74.00990598494833,40.71590829829261,-74.01009848115822,113.83270037960536,0,16.77711965429771,0.3708319903561357,-0.6817681861194346,30,0,0,0,0.0,22
2025-08-26 22:32:32.919071,40.703718483858026,-73.99766274891398,40.71123608036514,-74.00180918820843,906.0441803983844,0,59.817248075144526,0.6801802811656392,1.4346709473615604,30,0,0,0,0.0,22
2025-08-26 22:33:02.919072,40.71650182635483,-74.01502886378587,40.711467527168644,-74.003123173361,1149.0297994259784,0,68.01203613609866,0.029957958649426075,0.2731596020318044,30,0,0,0,0.0,22
2025-08-26 22:33:32.919073,40.72072131983026,-73.99678060730247,40.70927435346277,-74.00955540190422,1667.1461883484346,0,53.59628123279204,0.6491347609683545,-0.480525163443554,30,0,0,0,0.0,22
2025-08-26 22:34:02.919074,40.716406416670395,-74.00083669046376,40.71172720954916,-74.004772155313,617.0382136591928,0,19.637123186566978,0.17881918039928346,-1.1319719348741686,30,0,0,0,0.0,22
2025-08-26 22:34:32.919075,40.71715458059711,-74.0016052401622,40.716787527543886,-74.00245089217428,82.13012365911999,0,3.5144857462858123,0.5928307191404519,-0.5374212480093722,30,0,0,0,0.0,22
2025-08-26 22:35:02.919076,40.70924551459817,-73.99701753507469,40.71279219784,-74.00366566325967,685.216249186284,0,32.02329961700861,0.6801362207541866,0.9502937956907599,30,0,0,0,0.0,22
2025-08-26 22:35:32.919077,40.715575730842794,-74.00187010934081,40.70793521515371,-74.00589871099311,914.9285517690678,0,27.136251236776168,0.7089062207353442,-0.16290161267441478,30,0,0,0,0.0,22
2025-08-26 22:36:02.919079,40.72235149481719,-73.99855402894975,40.716344865932086,-74.00872203654491,1086.4681284421526,0,26.78640101108459,0.6976296822893622,-0.011661674189719307,30,0,0,0,0.0,22
2025-08-26 22:36:32.919080,40.709909683746496,-74.01199942356766,40.71173468282263,-74.00800840134961,392.861208280593,0,59.610581911250435,0.42093558176397816,1.0941393633388614,30,0,0,0,0.0,22
2025-08-26 22:37:02.919081,40.721260727809614,-74.00977547395699,40.71445300124813,-74.00205249859933,998.3323222138335,0,42.534000542848815,0.519991846252941,-0.5692193789467207,30,0,0,0,0.0,22
2025-08-26 22:37:32.919082,40.71931248635696,-74.00927848261512,40.717664128543966,-74.00815811052459,206.18042270225934,0,7.354877471209055,0.6807173875341738,-1.1726374357213252,30,0,0,0,0.0,22
2025-08-26 22:38:02.919083,40.70306175075151,-74.00839524537699,40.71733436822409,-74.00162447011485,1686.5336090629144,0,60.28440670256334,0.8687207755591934,1.7643176410451427,30,0,0,0,0.0,22
2025-08-26 22:38:32.919084,40.70887885823884,-74.01470745848017,40.71682220326031,-74.0073018185533,1081.549100095857,0,27.91848936557339,0.46026562234320667,-1.0788639112329983,30,0,0,0,0.0,22
2025-08-26 22:39:02.919085,40.71474256233219,-74.00035005404011,40.70907217787113,-74.0088949192066,957.2117387558388,0,45.81998295407769,0.36361369591468395,0.5967164529501433,30,0,0,0,0.0,22
2025-08-26 22:39:32.919086,40.71618214023538,-74.01406791533654,40.71570606245358,-74.00410998166329,840.9276281191875,0,38.90618306735562,0.1712964562933006,-0.2304599962240689,30,0,0,0,0.0,22
2025-08-26 22:40:02.919086,40.70405159019599,-74.00677645078301,40.71450029102366,-74.00252678741656,1215.806336865285,0,49.4089813428127,0.7787831938854445,0.35009327584856936,30,0,0,0,0.0,22
2025-08-26 22:40:32.919087,40.70691568569608,-74.00361479913404,40.71344493020249,-74.00197191519071,739.1067174722384,0,13.842415391633839,0.806403300728923,-1.1855521983726287,30,0,0,0,0.0,22
2025-08-26 22:41:02.919089,40.71504971177726,-74.00427062758763,40.71362148785704,-74.00137309842135,291.30755979109404,0,30.20500169985827,0.9317549400455871,0.545419543607481,30,0,0,0,0.0,22
2025-08-26 22:41:32.919090,40.7085546406427,-74.00722862253562,40.71051925373964,-74.00935834634295,282.7489412396599,0,25.46804332156553,0.5874822186729467,-0.1578986126097579,30,0,0,0,0.0,22
2025-08-26 22:42:02.919091,40.718681013157195,-74.01499518976496,40.708406025499144,-74.00911746092126,1245.3047208552978,0,43.41493556775482,0.5576705485054136,0.5982297415396428,30,0,0,0,0.0,22
2025-08-26 22:42:32.919092,40.70585466072344,-74.01001097071283,40.70962215395887,-74.00653046257668,511.43727637906267,0,49.56027835627044,0.6121281778293098,0.20484475961718734,30,0,0,0,0.0,22
2025-08-26 22:43:02.919093,40.713736524844485,-74.00311029318219,40.71113357416661,-74.00395012036286,297.96485372071476,0,35.06232964653421,0.44564508572903505,-0.4832649569912076,30,0,0,0,0.0,22
2025-08-26 22:43:32.919094,40.705399721223785,-74.00376101722881,40.71458903050898,-74.00969004760802,1137.4669266881647,0,30.95438229442268,0.7928412735570789,-0.13693157840371767,30,0,0,0,0.0,22
2025-08-26 22:44:02.919095,40.71191914195925,-73.99890614053184,40.709566136438475,-74.00837795127771,840.1319301276388,0,27.748401139006692,0.09566979862399261,-0.10686603851386624,30,0,0,0,0.0,22
2025-08-26 22:44:32.919096,40.71597224364555,-74.0084260002399,40.71615974914161,-74.00508849307391,282.0579501894038,0,30.675765225758948,0.7435542199857773,0.09757880289174187,30,0,0,0,0.0,22
2025-08-26 22:45:02.919097,40.71297157527704,-74.01448280866502,40.71526452611775,-74.00518278657435,824.2570428242163,0,20.32842744649221,0.09510484147454923,-0.34491125930889127,30,0,0,0,0.0,22
2025-08-26 22:45:32.919098,40.717168541916635,-74.0023056133238,40.71465100788509,-74.00661200961086,458.3602749667938,0,37.58119164605548,0.2082671507646503,0.5750921399854423,30,0,0,0,0.0,22
2025-08-26 22:46:02.919098,40.70828413649148,-73.99670190467384,40.7114532290174,-74.00430881593952,731.627810462462,0,36.499942234260516,0.12705342988084067,-0.036041647059832135,30,0,0,0,0.0,22
2025-08-26 22:46:32.919099,40.72127128123288,-73.99775557031758,40.7082100919637,-74.00929755716935,1748.0247924191638,0,48.22775191775151,0.6078464405494234,0.3909269894496999,30,0,0,0,0.0,22
2025-08-26 22:47:02.919100,40.71583434643388,-74.0122705338573,40.71026393301498,-74.00813441412086,710.7650967886101,0,45.48391288058601,0.8666799127304583,-0.09146130123885002,30,0,0,0,0.0,22
2025-08-26 22:47:32.919101,40.71564621119273,-74.00025733103017,40.71461049494664,-74.00209591809522,193.06883685659983,0,33.75660216658671,0.43778559098654524,-0.39091035713331007,30,0,0,0,0.0,22
2025-08-26 22:48:02.919102,40.717203082214674,-74.00822066538717,40.71333979941424,-74.00207864489529,672.6859870918851,0,23.103877532274893,0.13627344557456755,-0.3550908211437272,30,0,0,0,0.0,22
2025-08-26 22:48:32.919103,40.71603233018151,-74.00138952373773,40.71737620033336,-74.00169700388204,151.6619145907056,0,19.67536595860012,0.6812603627151863,-0.1142837191224924,30,0,0,0,0.0,22
2025-08-26 22:49:02.919104,40.709312519210826,-74.01575724298843,40.71429752405755,-74.00197785359579,1286.903579621146,0,47.43169790406604,0.4462593564007985,0.925211064848864,30,0,0,0,0.0,22
2025-08-26 22:49:32.919106,40.71756185239633,-74.00846084649996,40.711843615235715,-74.00941845948421,640.9408921636234,0,36.811751772156754,0.1705370270412695,-0.35399820439697627,30,0,0,0,0.0,22
2025-08-26 22:50:02.919107,40.712318125497255,-73.9988192966056,40.708141368409066,-74.00459628284742,672.903493155599,0,33.33845900715032,0.882186936293104,-0.11577642550021447,30,0,0,0,0.0,22
2025-08-26 22:50:32.919108,40.721043849839965,-74.00995550740198,40.70964512386221,-74.00965117112968,1267.7400087782971,0,44.99732089980216,0.2984051351920678,0.3886287297550614,30,0,0,0,0.0,22
2025-08-26 22:51:02.919109,40.719208990905585,-74.00693514567503,40.710429748993846,-74.01057432648109,1023.2574745929452,0,10.873947633284129,0.3151437974722545,-1.137445775550601,30,0,0,0,0.0,22
2025-08-26 22:51:32.919110,40.71396300441777,-74.0069343656722,40.71652322735308,-74.00441690965721,355.05348263779337,0,19.44423621316979,0.2524204814287676,0.2856762859961888,30,0,0,0,0.0,22
2025-08-26 22:52:02.919110,40.70561508877846,-74.0057782228486,40.71344951035048,-74.00598297935333,871.3188740347804,0,31.11156910514577,0.8739203279706402,0.38891109639919924,30,0,0,0,0.0,22
2025-08-26 22:52:32.919112,40.71228606904937,-74.01084067691977,40.71574691342148,-74.0022093167077,822.9914453934028,0,28.525205791144987,0.13272955000951348,-0.0862121104666927,30,0,0,0,0.0,22
2025-08-26 22:53:02.919113,40.711216808170185,-73.99835143540513,40.71542501987668,-74.01027958690707,1108.9136157028456,0,35.31197357199953,0.4694162450439705,0.22622559269515144,30,0,0,0,0.0,22
2025-08-26 22:53:32.919114,40.70376024304266,-74.00138525720119,40.71776377834899,-74.00419127926024,1574.9815260461107,0,28.92241070373319,0.9299044859219723,-0.2129854289422114,30,0,0,0,0.0,22
2025-08-26 22:54:02.919115,40.71039088891546,-74.01118585001258,40.711247999412215,-74.00673830831921,386.7955123285092,0,36.90917938546751,0.5216246953821829,0.2662256227244774,30,0,0,0,0.0,22
2025-08-26 22:54:32.919116,40.72020752852058,-74.0066627167134,40.712081827798265,-74.00618691415272,904.4261338988202,0,38.540451505393285,0.198594103880822,0.054375737330859174,30,0,0,0,0.0,22
2025-08-26 22:55:02.919117,40.71123175726188,-74.01354541008244,40.71535921036931,-74.00861636021968,619.0530378066065,0,38.479658509569866,0.7919851200629111,-0.002026433194113982,30,0,0,0,0.0,22
2025-08-26 22:55:32.919118,40.70567102384437,-73.99858925657438,40.70948339369365,-74.00890986395977,967.7254139640115,0,46.804261564687636,0.1831872768882118,0.2774867685039257,30,0,0,0,0.0,22
2025-08-26 22:56:02.919119,40.70548863358193,-74.00156844891085,40.71162431629159,-74.00576300108592,768.4254969995238,0,8.398151384751612,0.8492420982814538,-1.280203672664534,30,0,0,0,0.0,22
2025-08-26 22:56:32.919120,40.70804280967899,-74.00745257699212,40.711478662349094,-74.00939220351064,415.55989349188377,0,19.05151748943266,0.07482109584032881,0.35511220348936823,30,0,0,0,0.0,22
2025-08-26 22:57:02.919121,40.72168949475981,-74.00007750031479,40.71129819765472,-74.00618299025344,1264.8590956427865,0,54.66055797977735,0.38575262851637493,1.1869680163448233,30,0,0,0,0.0,22
2025-08-26 22:57:32.919122,40.71941487946785,-73.99622166685144,40.714036757005175,-74.00276207333117,813.3104523589532,0,13.726022727092433,0.33309184766880573,-1.3644845084228305,30,0,0,0,0.0,22
2025-08-26 22:58:02.919123,40.70423966950941,-74.00137088358386,40.71539877970929,-74.00898867345218,1397.1238310568629,0,58.07754342811679,0.3966204730650711,1.4783840233674785,30,0,0,0,0.0,22
2025-08-26 22:58:32.919124,40.71642740937134,-74.01060371277556,40.709639632425755,-74.00514737411734,883.8352416054422,0,52.09204392772956,0.694383087961883,-0.19951665001290758,30,0,0,0,0.0,22
2025-08-26 22:59:02.919125,40.711080750918384,-73.99952571766626,40.70835415481787,-74.0058496292613,613.2241092990059,0,36.896735872539004,0.929018555018285,-0.506510268506352,30,0,0,0,0.0,22
2025-08-26 22:59:32.919126,40.7181870655007,-74.00054747944301,40.708956357998325,-74.00661721567994,1146.8329542274857,0,26.495495108173206,0.04131966175995172,-0.34670802547886,30,0,0,0,0.0,22
2025-08-26 23:00:02.919127,40.71035433709189,-74.00235871843714,40.71581021254988,-74.00841438321487,792.8100538054058,0,29.474557395437902,0.13606305301657873,0.09930207624215655,30,0,0,0,0.0,23
2025-08-26 23:00:32.919128,40.70428136619542,-74.01072898601463,40.713848857821716,-74.00921786637942,1071.4542037621995,0,32.55417949937527,0.5187459964800669,0.10265407013124571,30,0,0,0,0.0,23
2025-08-26 23:01:02.919129,40.713586743550266,-74.01413213687509,40.71445069961361,-74.00322920253433,923.9393803149529,0,35.79119958806286,0.4513106207232831,0.10790066962291954,30,0,0,0,0.0,23
2025-08-26 23:01:32.919130,40.7097934122725,-74.01398571267539,40.71131160572015,-74.00659450965884,645.4523350737586,0,14.065990183337362,0.6625735882568002,-0.7241736468241833,30,0,0,0,0.0,23
2025-08-26 23:02:02.919131,40.71488200185826,-74.0143903080593,40.71005047491935,-74.00279996733424,1114.873963365407,0,18.89506767228282,0.7156099846857693,0.16096924963151527,30,0,0,0,0.0,23
2025-08-26 23:02:32.919132,40.70471809683666,-73.9985691452823,40.710189739114696,-74.00714627267972,944.9174815231983,0,58.267775696306856,0.9933066359630487,1.3124236008008012,30,0,0,0,0.0,23
2025-08-26 23:03:02.919133,40.71145809166647,-74.01199921485316,40.71140906158068,-74.00375963690668,694.5042832571471,0,45.25439865919201,0.04087768530252944,-0.4337792345704948,30,0,0,0,0.0,23
2025-08-26 23:03:32.919134,40.71391864481139,-74.01134224219891,40.716008526869636,-74.00576224328863,524.5732543241148,0,9.304936409038644,0.6829531976173948,-1.1983154083384455,30,0,0,0,0.0,23
2025-08-26 23:04:02.919135,40.71695175197915,-74.0009305197551,40.71168260329994,-74.00149758520347,587.8487038847459,0,31.336449106028965,0.06984154861480674,0.7343837565663439,30,0,0,0,0.0,23
2025-08-26 23:04:32.919136,40.714354620308505,-74.0117894122957,40.709813664497354,-74.0109778388475,509.54356442958874,0,31.98930367334293,0.6516166861608841,0.021761818910465535,30,0,0,0,0.0,23
2025-08-26 23:05:02.919137,40.713886460445565,-74.01058125165974,40.71655308777345,-74.0031990495304,689.2260201422279,0,3.812072478152573,0.4263649578373746,-0.9392410398396787,30,0,0,0,0.0,23
2025-08-26 23:05:32.919138,40.704181737559566,-74.00028127410147,40.70906539001488,-74.00872117039258,894.9891918952743,0,46.166646631109934,0.5867023920354488,1.411819138431912,30,0,0,0,0.0,23
2025-08-26 23:06:02.919139,40.719883491898926,-73.99632351258748,40.71145789560779,-74.00476181482075,1176.2390237930067,0,59.251227113903774,0.8461181171483729,0.43615268275979463,30,0,0,0,0.0,23
2025-08-26 23:06:32.919140,40.7165234377097,-74.00230101099525,40.717409504076194,-74.00139394369059,124.70573841209509,0,20.906574361485834,0.5699395404367954,-1.2781550917472648,30,0,0,0,0.0,23
2025-08-26 23:07:02.919141,40.71852304170503,-74.00227711906884,40.70827529648205,-74.00892216655792,1269.69751610199,0,7.411831230678026,0.965384036312998,-0.449824771026927,30,0,0,0,0.0,23
2025-08-26 23:07:32.919142,40.70349115787256,-74.01556784771023,40.70963985369029,-74.00615229915742,1047.5425986994067,0,67.07152148356157,0.35712739204463406,1.9886563417627847,30,0,0,0,0.0,23
2025-08-26 23:08:02.919143,40.71971748062056,-74.01448431680674,40.71059892389927,-74.00152385150069,1490.3852390574284,0,60.21982001670561,0.24275415594065197,-0.22839004889519857,30,0,0,0,0.0,23
2025-08-26 23:08:32.919144,40.70907743866206,-74.01380235754372,40.709521502305854,-74.01090036906379,249.53955769872894,0,39.483800512636506,0.022252244042156755,-0.6912006501356368,30,0,0,0,0.0,23
2025-08-26 23:09:02.919145,40.71720636119457,-74.00301677633108,40.710819852263995,-74.0057562014189,746.7382755025848,0,42.73175517972941,0.8182462103632373,0.10826515556976352,30,0,0,0,0.0,23
2025-08-26 23:09:32.919146,40.71192475617184,-74.00721929603152,40.71446965065353,-74.00390563661682,397.5919301449365,0,22.86100349702146,0.9193027791645706,-0.6623583894235984,30,0,0,0,0.0,23
2025-08-26 23:10:02.919147,40.70549323027803,-74.00450776877854,40.71615009923177,-74.01064195513118,1292.8739155417845,0,25.026223907629973,0.7468122591142006,0.07217401368695041,30,0,0,0,0.0,23
2025-08-26 23:10:32.919148,40.714188935060754,-74.01268316911178,40.71773698186062,-74.0045317504165,792.2287718604817,0,39.57799672127437,0.826795710522086,0.4850590937881465,30,0,0,0,0.0,23
2025-08-26 23:11:02.919149,40.72230601483986,-74.00642234017917,40.71042010242388,-74.00710659556502,1322.910726488381,0,34.84982387175679,0.18466327046945663,-0.1576057616505859,30,0,0,0,0.0,23
